70000 3
4.676574 -6.950602 -13.753715
9.031993 5.169497 11.598438
12.016915 -10.094067 3.698085
4.074581 1.664189 -13.449207
-16.467274 -10.488450 -6.110326
10.641408 -27.607033 -18.645000
-3.400115 -10.185865 20.186363
1.981308 -16.832180 -2.933767
11.359671 -25.254749 -21.007917
-15.910298 -1.965472 -16.287851
13.191340 -9.626095 3.939173
12.672318 -9.076235 9.289272
5.105200 -6.847566 -13.713556
-5.815101 -6.846762 19.685617
12.637986 -9.500943 3.528847
4.643413 -4.445829 -11.324471
-2.494317 -19.235559 -3.878782
8.939837 5.315763 8.947063
-6.354008 -9.383604 20.314457
11.753693 2.599152 10.811193
1.315743 -22.053785 -5.346245
-20.283270 -0.813623 -14.715382
12.505019 -27.527863 -23.560699
5.133915 3.744120 -13.501864
-15.702641 -4.851118 -9.801489
5.815464 2.303445 -10.818295
6.473710 -9.947516 -13.895704
-20.116966 -9.910341 -9.241573
-2.421324 -19.349892 -3.973192
5.548347 -0.219523 -10.920922
16.113928 1.356621 0.410559
14.993617 1.870000 6.429600
-12.640637 -3.844578 -19.330956
-13.836915 -7.085123 19.757177
15.396399 3.502710 3.245920
-15.521347 -0.738896 -18.091185
-20.238625 -10.617849 -5.937530
-18.749079 1.654033 -19.158709
-18.049589 -10.271221 -6.532629
12.160799 -5.309993 7.604533
15.384716 2.459590 2.774262
-12.751010 -5.018949 -17.109676
6.492022 0.256654 8.000796
-17.527140 -3.502552 -17.578909
11.868503 -26.102020 -23.442265
2.616771 -15.059250 -2.295817
-0.804569 -20.299509 -4.318223
14.027933 2.852986 7.731564
-2.426753 -19.282478 -3.955247
3.368339 0.435745 -11.495317
0.655828 -21.929810 -4.776771
-10.900192 -7.465042 19.611046
-17.780869 -11.062396 -8.304845
4.482270 -5.894089 -12.494129
5.828843 1.993342 9.097127
15.494295 3.154351 0.911022
5.178109 -6.542826 -14.175601
15.562407 2.256989 2.811789
-13.453694 -2.714603 -20.827658
9.634162 2.923497 11.491132
-12.583058 -2.079413 -20.516518
-5.002224 -8.581511 19.524815
5.295838 1.342959 9.021182
-19.701439 -10.134413 -9.592447
9.919746 -27.263367 -24.156313
5.173240 3.222756 -9.987513
10.668214 -27.849356 -26.368942
1.536282 -16.914835 -4.092896
5.685154 -10.231103 -13.834878
-19.832083 -0.902433 -13.301624
-15.175655 -11.531059 -8.238273
1.857428 -18.058037 -2.377389
-15.719535 -6.380031 -11.956432
-8.226666 -6.608479 20.283232
-18.207533 -10.260821 -6.524758
-0.557661 -17.073572 -3.642381
12.169945 -9.680127 3.466748
-11.313450 -6.317725 20.063911
12.999572 -10.778557 4.766268
10.788310 -30.824402 -25.636471
-17.658484 -10.273394 -6.950515
10.882565 -30.879904 -26.464725
-17.367418 -2.821803 -10.289839
12.690345 -26.982227 -22.122042
-3.706080 -10.018950 20.383751
-19.148514 -1.872335 -13.948571
4.545771 1.863178 9.684371
-13.916415 -5.121759 -16.391289
6.074041 -8.720108 -13.562939
-22.914406 -10.237347 -6.943333
-19.805901 -11.425673 -6.307365
-20.027445 1.023090 -19.165907
-14.587245 -3.868100 -9.318839
3.353362 -17.568287 -4.267181
-5.694109 -9.456128 21.145239
-12.435392 -6.661627 20.087873
7.500340 2.015320 8.560175
9.169020 0.491153 8.868313
6.386481 1.078161 9.941464
8.330935 3.368096 11.447736
6.755561 -7.749693 -12.622321
8.799451 1.421130 10.500333
11.406625 -26.048119 -20.543743
-19.053406 -1.171082 -17.880535
0.352537 -21.891647 -4.627440
-20.763762 -11.138107 -9.177502
-8.542237 -9.245954 18.923903
-20.021486 -0.131756 -14.859418
10.878776 -29.646627 -26.329525
9.727343 1.950309 10.151917
15.411527 2.463190 2.253094
6.080066 5.546182 -11.121905
-5.365585 -8.648043 21.388739
8.539024 3.823982 11.987505
-5.371747 -8.839995 21.093639
-19.338284 -1.062452 -17.564833
14.374602 -11.175246 4.827855
-19.013748 -11.567575 -5.636652
-17.205704 -12.291486 -6.219378
11.070598 0.389145 11.023419
5.308295 3.024542 7.867023
5.113914 0.121766 -13.451675
16.264885 2.431954 1.406450
-19.661915 2.942196 -14.540534
13.966613 -10.922220 5.173565
5.261357 3.762222 8.581735
6.992712 0.241665 8.041531
-16.027422 -1.310877 -16.579744
12.269191 -27.288681 -23.072077
-19.464081 -11.765413 -11.088042
6.192547 -4.936938 -12.280284
-3.831120 -7.875606 20.967863
3.331425 -21.000854 -3.943726
10.574365 -28.615793 -25.803400
4.250008 2.796140 8.888672
11.981050 -2.970778 9.312738
-14.790168 -9.867259 -6.141395
-19.813675 -0.645188 -18.038004
13.058533 -10.286180 4.021776
-19.061697 -1.609459 -11.232565
-13.537867 -3.250311 -9.759750
4.582419 -17.663044 -2.755122
12.721875 -27.236416 -26.054729
-18.805573 -11.056540 -10.865552
5.259844 1.515949 9.918966
10.982063 -7.242047 5.763676
-14.055605 -1.834667 -20.915972
12.481436 -29.489113 -26.693544
-14.633470 -10.059494 -6.096592
6.070464 -2.615184 -11.370700
12.931598 -9.673829 3.465327
11.880280 -30.525799 -25.700018
13.002683 -28.294708 -25.921389
16.419937 2.924911 3.647870
5.112665 -6.331183 -12.658132
-16.891531 -1.302223 -20.172363
3.018253 -22.878298 -3.398114
4.660649 5.123740 -12.738020
4.857491 3.914191 10.197618
-20.626705 -11.793416 -10.561250
-13.132809 -1.638250 -20.753860
-19.689426 -12.223744 -8.274899
15.593834 1.302466 1.172930
5.886894 0.351456 -10.737960
-8.310321 -10.831174 19.637424
13.579650 1.196587 7.877378
-17.987253 -10.173890 -5.592346
15.643298 0.769977 2.300715
12.965034 -10.044083 3.398042
-18.308802 -1.855287 -12.509213
-13.665872 -3.010985 -9.608222
12.855890 -5.519433 9.382552
16.565420 1.817770 -0.275934
10.788582 -30.402250 -23.756653
6.426822 -7.985210 -12.710220
11.987256 1.271864 6.951231
-14.065262 -2.425650 -10.148847
-5.602200 -8.669680 21.653431
-15.037316 -1.135754 -10.359620
10.202529 -28.159128 -27.468689
-14.391487 -9.923651 -6.191841
-17.289143 -0.040827 -17.708216
6.236295 -8.924948 -13.195885
-20.290071 -1.780990 -13.775246
12.391770 -25.349983 -22.752132
4.366379 -15.309407 -3.190154
-14.116985 -2.349900 -10.249280
13.076320 -9.554956 8.581604
11.501843 -24.629896 -21.305523
-20.513493 -11.836295 -9.400205
15.655290 2.272534 1.020610
8.313796 6.105629 10.385680
-11.832774 -5.726062 -8.291574
-21.434559 -10.685390 -7.919324
-14.612046 -10.258086 -5.038445
-12.874479 -11.872146 -7.584323
6.384830 -8.724236 -12.872540
-20.513056 -0.206721 -14.585593
3.469058 2.892454 9.318685
-19.559376 -0.671441 -17.410648
-9.540626 -9.861758 20.017172
-13.971491 -12.568434 -5.940409
5.532300 3.371143 8.270988
11.477208 -25.871183 -20.254082
1.914023 -20.582371 -5.229211
8.801319 -0.117189 10.902068
12.063867 -26.227352 -21.375870
10.391888 -30.593390 -27.024357
-12.916211 -5.824098 -9.114222
-15.737976 -2.288558 -15.181256
12.770423 -26.060583 -25.253944
10.603147 -6.089075 7.803636
-8.491338 -10.370420 20.826443
-19.708612 0.558673 -14.467583
6.570203 -6.532227 -11.735466
8.792101 5.064800 11.018162
-15.962702 -10.408016 -7.541362
-22.731991 -10.697690 -7.443651
0.558469 -20.943525 -4.521434
10.445944 -28.284151 -21.319809
13.480157 -10.120914 3.657062
-18.295914 -11.210567 -9.761718
4.115906 1.707256 8.942671
-13.488933 -6.748360 20.828747
-13.386993 -2.096900 -20.814470
9.950137 -27.368776 -28.022625
-14.714734 -10.020634 -5.843914
-8.688794 -9.331351 21.609703
-5.033759 -11.710578 19.892319
-18.510729 -12.589465 -9.868439
-6.250499 -10.982853 19.870655
-20.383570 1.501313 -15.252151
4.544525 3.546139 10.245025
11.275397 -6.820853 10.841395
2.801774 -20.439428 -3.991528
-19.711012 -11.301140 -9.372090
3.719533 3.028564 8.634795
12.418139 -27.179760 -22.042152
12.889033 -10.280293 3.346421
13.429190 0.714758 10.320670
-14.407053 -2.848299 -9.081351
-15.651125 -6.469365 -12.294442
-11.667639 -2.783493 -20.658222
2.336339 -18.804581 -6.636333
12.906308 -10.042417 3.175208
-12.825794 -2.094599 -19.032640
13.375207 -10.508414 3.954714
11.672337 -6.696340 10.901147
-15.645888 -10.368319 -5.153564
-17.522438 -4.300387 -16.184431
6.351789 -8.406428 -12.282301
10.557968 -6.506728 9.926354
12.697744 -26.078320 -24.596334
5.241205 -0.690163 -10.097899
12.588754 -9.874398 3.607156
-3.721812 -11.641954 19.038090
-15.147268 -9.917984 -6.033398
-19.406345 -12.699099 -9.171805
-14.721721 -10.021228 -5.599340
-19.565664 -11.184775 -9.519609
16.781380 1.393291 -0.945205
2.799689 -20.849922 -4.307815
-12.655041 -5.116467 -8.481050
7.994462 2.015292 8.747453
0.419233 -20.794031 -3.988745
-2.009912 -10.828092 18.721189
6.243783 0.994263 10.161045
-4.959679 -8.844239 19.093914
6.288308 -7.867741 -12.173686
-16.226013 -0.175156 -19.118761
5.051728 -6.540306 -12.660123
-2.628789 -8.679041 20.616474
-13.856102 -1.926661 -21.052168
-18.905840 1.504191 -19.841095
16.154409 1.912492 0.516151
5.310388 -4.709311 -12.459857
17.031445 1.867690 -0.823089
-0.084116 -18.193295 -5.279367
12.497295 -25.575924 -24.430069
15.674368 4.252502 5.533292
-13.378150 -2.295871 -20.902649
10.393718 1.175134 9.984918
13.483153 -10.650815 3.512467
6.216262 -9.203811 -12.512746
-13.252317 -10.568502 -5.711136
-22.163385 -10.856629 -9.688193
-12.062812 -2.397556 -20.481577
14.491303 1.353262 1.929822
-12.007310 -5.952136 -8.598582
-9.240800 -7.050819 21.626459
2.708617 -23.179274 -4.291761
2.427556 -21.228035 -6.186913
4.390612 3.538951 9.086526
-9.645245 -6.332446 21.376707
-8.089128 -10.600760 19.841269
-16.301077 -13.404724 -9.300793
-13.229845 -1.906938 -20.688372
12.546971 -4.107116 10.993213
5.174974 -8.836386 -13.419496
-14.726291 -1.280961 -18.516230
2.626505 -23.121191 -4.694542
-15.236152 -2.700755 -15.091989
-13.499327 -1.961535 -21.034683
12.380652 -7.074260 9.020249
5.415825 -9.425806 -13.592048
-0.607417 -18.406132 -3.028732
13.832649 1.256408 3.781228
11.220107 -30.277098 -25.299082
4.151360 -6.245320 -13.480915
2.471998 -16.263676 -4.030661
-12.759228 -4.890311 -10.472159
11.649694 -9.161590 6.128395
3.722389 2.876409 8.900904
12.422036 2.614759 5.881481
2.843752 -21.871191 -3.207709
-15.099592 -12.406222 -6.872343
12.279216 -25.877062 -25.589996
-15.389304 -2.375381 -18.797068
12.896360 -26.349497 -25.337076
-18.543745 1.011260 -12.355313
3.362647 -21.800762 -3.273476
-21.049706 -11.504648 -10.052188
-15.033006 -1.065791 -10.410368
-14.528888 -6.788670 -10.625513
3.997091 2.759305 9.228217
14.439183 0.203850 8.850620
-11.302479 -8.542461 20.245064
-18.043962 -2.103251 -17.318933
10.167034 -28.647812 -26.552679
-19.707277 2.751869 -14.760988
5.626007 6.249146 -12.552585
10.815976 -6.159659 8.437830
-1.182476 -18.692823 -3.689108
5.379814 1.569004 -13.507695
11.354284 2.324132 12.280913
-22.275114 -11.165575 -8.772872
-19.717682 1.749017 -19.187199
3.185541 -20.480467 -6.810242
14.126165 1.113341 10.045450
4.229392 0.539128 -13.483858
-11.576594 -7.131734 20.294680
-22.217838 -10.893189 -7.659972
-20.401337 -11.441066 -10.373843
16.612932 4.081506 1.508105
13.311989 -4.028692 10.158635
12.792350 -8.380927 5.922645
-20.430994 0.248548 -14.575452
2.264450 0.986578 -12.335227
10.071236 -27.679668 -27.362295
6.043422 5.044014 -13.026744
5.384166 -2.522743 -13.652265
10.010448 -28.386070 -21.366297
0.211445 -20.610243 -4.386367
7.753366 4.414833 10.486201
10.227299 2.019388 12.124410
4.297515 4.157305 -13.446294
-16.072319 -3.844164 -18.942844
-17.670109 -1.410624 -19.218096
13.279413 -0.293595 8.691195
11.521019 -31.280754 -23.007366
-11.491117 -7.537097 20.023153
-18.877329 -3.270138 -15.897987
-19.194786 -10.699068 -6.558859
9.530598 -28.777260 -27.514261
11.902879 -9.547568 6.967488
-16.413082 -13.568962 -6.868457
-16.792332 -5.054157 -12.176350
3.715588 6.442682 -11.522168
11.704800 -29.316975 -26.533340
9.245080 2.801491 8.547207
6.637696 -2.084193 -12.148985
9.364117 0.939826 9.350490
-0.721440 -18.609198 -3.113356
9.696243 5.047465 11.439249
10.300645 0.548387 10.342467
7.989593 4.984747 11.586466
-16.554308 -3.123683 -19.290916
2.310680 -17.049578 -0.834346
16.098755 1.891077 3.935109
-15.354874 -10.425364 -7.404195
-9.652153 -7.489192 20.447937
3.981821 -16.749821 -3.209393
-18.793602 -11.242242 -5.596568
-8.056682 -8.110048 22.127253
11.808861 -8.953447 7.208244
-16.692581 -2.068103 -17.356972
-14.908838 -6.759766 -11.635798
5.404853 -2.897473 -10.562049
11.771341 -8.068022 10.325958
-7.738992 -9.735488 20.130106
10.255273 -30.530622 -24.825970
-15.161256 -10.911931 -4.626807
13.170146 -0.134503 8.168737
-18.274336 -12.541789 -11.228393
-9.974596 -8.372682 20.300610
10.852430 -31.471785 -25.459072
-8.478195 -8.760983 21.483400
5.597067 6.419442 -10.308807
10.002593 -27.224072 -27.526148
-3.737432 -8.556485 20.543287
12.259088 -8.805062 9.364411
-19.111750 -0.790996 -17.003689
11.578014 -28.112900 -25.162022
-19.371668 -0.182757 -17.666750
-1.355901 -19.066908 -3.894202
2.111741 -20.266510 -7.172046
9.825121 3.121345 11.599374
-20.239225 0.140457 -14.784125
-19.994064 -11.457394 -6.182043
-7.386392 -6.582222 21.059019
-15.828569 -2.558127 -9.686357
-17.002270 -12.066009 -9.721402
-14.399037 -4.860225 -18.552094
3.089854 -17.674129 -1.735439
-17.135031 -10.863854 -8.223247
10.213147 2.829381 10.031294
5.259895 -5.851303 -13.050378
3.267115 -1.591709 -12.469134
-16.259384 -5.043272 -10.624581
11.347208 -29.360928 -21.259407
4.836556 -3.652002 -13.106972
16.051788 3.671507 2.881342
-14.617988 -12.469075 -7.605345
-3.711867 -8.914874 18.925455
7.053028 -5.690627 -12.482712
10.997591 -4.565499 11.081860
11.345580 -27.678825 -22.954163
-15.807966 -1.007020 -15.381819
10.545866 -29.233549 -22.920954
5.409339 -3.005564 -10.502381
-15.545979 -4.151062 -17.652306
-20.221739 0.684893 -14.125107
5.955642 -5.257470 -12.963248
10.179610 0.782509 10.449820
-18.891525 -11.281011 -5.454479
-5.710399 -10.707006 20.750097
12.999671 0.064076 7.699823
2.143068 -22.152866 -5.743595
-14.855927 -12.302831 -8.029350
1.815422 -22.328978 -6.391973
6.073723 -3.983490 -12.261198
5.794133 2.511919 -13.066821
9.265512 0.486921 9.481343
12.516785 -9.794260 8.313039
9.605099 1.115299 10.654491
11.546875 -5.822998 8.457121
7.270132 0.282885 10.055680
9.426651 0.041242 9.601459
4.674115 -4.481091 -12.747554
-10.033506 -6.578233 20.513206
-10.397241 -8.972824 20.027737
12.344673 -28.731777 -22.825153
-17.170959 -4.441895 -11.061874
14.354251 1.756788 10.364389
-17.058290 -12.512062 -6.440720
-23.107738 -9.864836 -7.865915
-15.832125 -0.906558 -19.650715
-19.041906 -0.798074 -14.185413
9.707879 0.625255 9.199253
15.873004 4.413634 5.251558
11.892426 -27.756582 -24.997086
10.936460 -9.106371 8.512221
2.694478 -22.736046 -4.506206
13.834773 1.885551 7.269429
12.149405 -0.102359 7.786273
5.616680 5.822959 -10.263526
2.621628 -22.683283 -3.994020
-17.068239 -11.872210 -10.567408
-12.156024 -7.132172 21.120468
-20.181295 2.804355 -15.147751
10.419250 -29.445105 -26.745171
10.868410 -30.206152 -22.787649
12.475999 -9.269196 7.637044
2.102947 -18.524029 -6.110005
-17.114370 -1.153042 -10.438651
-2.814991 -9.363722 19.106577
-17.207476 0.638130 -19.607985
16.129766 4.374643 2.338795
6.512065 0.355715 10.256536
-18.738331 1.454934 -19.076084
12.848998 -0.239837 8.521266
-21.826706 -11.427169 -8.012134
-13.562425 -5.154341 -18.355030
-3.066469 -10.002725 20.676401
12.710994 -7.917425 8.578841
12.813458 1.545559 4.952420
5.869599 -4.488745 -13.817755
12.024959 -28.640028 -20.655220
14.460859 0.538403 4.924021
-19.664225 1.906628 -18.585144
-16.046194 -4.358086 -10.263859
5.025622 2.582020 10.464069
10.347487 -28.431740 -25.324821
-19.879990 -0.874086 -13.023604
-8.721395 -9.350278 20.138155
6.136497 5.131819 8.508295
-16.295410 -1.801509 -20.377254
3.302926 -2.127273 -11.918167
-9.742445 -8.274811 20.255283
-11.961029 -7.409624 -9.071827
12.403134 -8.112144 10.449871
3.716924 0.679133 -13.132504
6.388150 -2.039552 -11.494475
-5.578841 -6.902808 19.173523
-16.169653 -1.443527 -19.788626
11.440228 -29.928778 -27.123499
-13.190022 -12.129121 -8.037783
5.520666 3.680046 -10.417981
11.843656 -0.120714 7.057929
-0.709102 -18.216448 -2.648065
-18.637129 -11.439826 -6.705979
2.241261 -19.171488 -4.877279
-1.817239 -18.290491 -3.662563
2.447120 -16.315554 -2.769598
-1.001936 -17.796297 -3.930561
10.697307 -8.515868 8.565992
10.137691 -28.917244 -26.223076
4.189587 -0.794676 -13.774511
9.895691 -29.296965 -25.665461
12.667624 -29.361536 -23.626740
4.614608 -1.251522 -11.915575
8.779228 2.449335 8.207230
-17.698658 -11.832360 -5.781608
-7.595690 -8.723927 20.106966
-16.584484 -12.808480 -7.765988
1.984889 -21.830399 -6.641249
-16.621197 -4.124428 -10.527573
0.440778 -17.396086 -2.318438
12.388022 -0.198652 8.704345
-6.683522 -7.557556 19.767073
-14.246121 -6.546376 -10.258001
-19.946569 2.782332 -14.972597
13.179523 -9.391107 7.529039
15.247163 1.561607 7.589083
-14.296618 -5.773067 -9.641440
-15.687377 -12.643729 -7.403221
-8.823326 -9.846304 19.644703
6.551149 3.847024 10.313755
13.842733 -9.081259 6.320723
7.059019 -10.987787 -14.189070
11.444240 -6.728408 8.997091
-19.679768 2.999827 -14.648535
-1.324145 -18.734209 -4.039436
-18.914345 -11.120328 -9.952199
9.328354 0.155059 11.023636
10.530599 -28.100477 -27.841763
-11.860978 -7.259260 20.115629
12.629658 -3.919255 9.428878
5.829288 -6.076622 -14.335107
10.230680 -31.257437 -24.058367
-1.721995 -19.393692 -3.826281
10.468280 -31.709314 -26.040749
-17.909695 -4.040967 -11.106444
-15.769118 -5.804595 -12.339854
13.038614 -8.525304 8.288198
12.803747 -4.818727 11.359070
-14.567705 -2.877907 -9.171511
11.080610 1.821463 11.811480
17.107433 1.501012 -0.349595
4.469093 7.664918 -11.214414
1.053079 -20.988728 -5.701582
12.645567 -5.811469 9.701457
-10.728508 -7.708531 20.193785
10.519939 -7.828911 8.201958
-1.474215 -18.694706 -3.455975
-2.684635 -9.855865 19.615391
-13.917073 -2.189164 -20.012262
13.652478 2.627841 5.148650
13.556740 -8.891009 5.022775
3.614890 -16.527534 -3.254801
-16.236195 -1.482356 -20.124964
3.879981 -2.080662 -13.254904
-9.508613 -8.512565 20.652433
5.354456 4.255218 -12.241423
16.214937 2.128057 -0.015073
-4.548922 -7.331724 21.956312
11.026231 -29.823940 -27.273542
2.796609 -19.116100 -4.880385
6.542319 5.967290 -12.514169
1.890048 -17.671431 -5.678369
1.663365 -19.521175 -5.409617
11.107216 -28.120371 -19.896883
8.917068 3.525814 12.748286
-17.746103 -4.505418 -11.781977
-20.165792 1.289997 -19.039162
2.938747 -20.121178 -6.713676
12.859984 -0.005734 10.313848
-9.745249 -6.914640 21.669001
-23.464054 -10.095749 -8.080261
-22.291666 -10.363988 -6.994000
13.652885 -5.425765 10.136225
16.541344 4.260454 2.491175
12.288657 -30.997814 -25.607235
-19.224556 1.852450 -18.548101
5.989381 5.092854 -11.446485
-3.713828 -8.438538 20.906483
3.440089 -19.349733 -5.126622
-18.120781 -12.113945 -11.332759
7.411037 1.467544 11.326211
6.888879 4.147654 11.756520
-19.732477 0.843815 -18.585672
9.819159 -27.228930 -27.129435
13.574611 0.085236 9.644897
5.082211 1.616950 8.722766
-11.186942 -6.532423 21.020393
7.839538 3.103432 7.513372
-23.238668 -10.133296 -8.130554
11.451071 -31.126431 -24.188992
13.367596 -5.414361 10.218345
-18.736568 -0.923830 -16.771137
-19.402184 -0.156140 -13.188225
10.664894 -28.243896 -24.085770
11.426308 -29.192478 -27.483753
2.497934 4.323367 -12.082221
5.466468 6.203475 -12.692972
13.181773 3.561762 4.804677
0.293255 -19.549654 -4.604781
-15.838353 -2.374570 -12.489782
7.385545 0.697354 11.963551
10.954964 -28.294004 -20.293303
-19.644541 1.643669 -19.070076
-16.975801 0.902297 -19.854635
-23.213938 -10.109771 -8.246924
13.386114 0.162069 8.174450
13.826070 -5.591644 10.132711
-19.035559 -12.947475 -9.234236
6.342680 6.075791 -11.634101
3.947340 4.940816 -12.985091
-11.063247 -7.920551 20.673977
3.742395 2.643436 -12.479468
13.622601 -2.823354 10.137594
-18.858732 -3.154009 -15.773597
-20.205269 2.125364 -14.171561
-9.003367 -9.233859 20.307577
-20.254618 0.679022 -14.616281
3.238888 1.332283 -12.136942
11.305294 -31.484447 -26.209534
-17.238455 -10.025497 -8.195336
5.306244 5.974393 -12.835233
12.086616 -28.185711 -20.635534
1.828012 -19.590939 -5.371493
-8.339967 -6.979469 19.975243
-18.317711 0.629413 -18.301357
-15.638470 -2.330253 -15.097797
-19.234329 1.596728 -18.727289
-16.243521 -2.333098 -19.371923
7.512514 0.739201 11.911257
-20.711571 -11.682140 -11.550703
-23.533562 -10.204415 -7.788891
12.877823 3.000201 6.429680
-19.912405 1.898110 -19.107859
-19.171007 0.939385 -12.395353
-19.072376 -0.739531 -18.596035
5.777004 5.790939 -10.408984
-19.651291 0.854950 -18.767702
4.295975 2.687330 8.710097
11.185236 -31.703783 -25.842291
-21.687996 -10.071904 -8.441968
8.623325 4.746136 12.195268
-19.567726 1.178802 -18.317686
13.591025 -2.826658 10.253861
-16.663923 -1.798692 -17.539991
-23.485804 -10.012005 -7.734286
-6.374075 -7.632701 19.629337
14.509982 1.303401 9.496648
-17.135447 -1.976270 -17.166090
12.880555 -8.573492 9.652994
10.928888 -28.056160 -18.930855
2.132385 -18.920237 -4.432720
-17.688831 -12.782354 -9.221455
4.595932 4.899680 -13.009322
7.243422 1.012450 8.313579
-21.512920 -10.156692 -9.135825
6.162915 0.545943 -13.013330
-20.086346 0.121591 -14.554760
-14.450548 -5.106352 -15.960892
6.000404 5.421584 -10.775608
13.414886 -2.551913 10.062413
5.202818 5.295091 -10.890734
-13.874339 -5.514636 -9.519630
-11.623373 -6.949856 21.550579
-2.519657 -9.015600 20.496321
2.617131 -18.291000 -4.001118
13.641797 -0.010504 10.876952
4.589976 6.525117 -11.465624
-17.879114 -10.502983 -8.612101
9.002166 4.879262 11.762424
-17.304764 -1.103341 -10.583120
12.294780 -7.872691 10.239591
-17.454126 -2.724682 -13.283051
-10.970806 -6.319412 21.820055
-3.260608 -8.338587 20.622379
-19.015347 1.639452 -18.890686
-19.412985 -2.377843 -12.826026
-19.515976 2.952817 -14.409857
-18.601498 -12.235031 -11.095374
-18.368462 1.028794 -18.631618
10.927319 -32.586422 -26.246784
2.258031 -20.689926 -5.918470
10.220824 0.670842 8.986481
-19.946693 1.685398 -19.185930
-16.645065 0.689949 -19.576050
-19.516825 1.056064 -18.790424
-20.413101 -11.462517 -10.360789
-12.437797 -6.904682 20.647139
-18.678022 -12.248400 -11.724101
3.358500 -19.180010 -5.140588
13.880424 2.520455 5.875337
12.882049 -0.099925 9.655388
-1.484862 -17.781296 -4.009576
14.856194 1.668303 8.534139
10.346100 -7.601557 8.835212
10.572077 -31.488243 -26.030462
8.946710 0.469721 10.939891
-0.085113 -18.963600 -3.763996
10.750186 -30.441120 -26.033211
13.420209 -5.589326 10.070944
10.377475 -28.288715 -24.706860
11.419374 -31.305408 -25.408129
-0.183952 -18.827703 -3.265047
-12.863171 -7.005119 20.940559
-12.905260 -12.964085 -6.585382
13.283899 -5.558939 10.203420
10.474844 -5.761764 9.678460
5.426538 6.570794 -11.350620
13.724917 -8.574480 9.417644
-23.597301 -9.948645 -7.575438
9.685484 5.304604 11.442646
6.063466 5.415783 -12.938643
9.964123 5.496145 10.999413
-12.461843 -6.929893 20.644073
9.181910 3.656696 11.749997
-21.610394 -10.008194 -9.563792
10.917797 -30.877661 -23.798933
-9.237036 -7.458846 21.927679
4.465683 5.340123 -12.586550
-19.787664 3.729332 -15.592541
-18.800465 -2.052138 -18.169706
-23.511345 -10.104406 -7.636815
-19.573547 -11.592709 -10.219613
-18.915737 1.534881 -18.906719
7.049413 2.552648 9.222392
-19.325106 2.984096 -14.292172
1.234287 -20.489834 -4.678198
7.268205 2.261409 12.099071
-7.136189 -9.359294 21.130608
9.576468 3.974240 12.497950
5.107135 1.671117 -13.408105
14.394616 1.211184 9.545876
-7.514368 -10.011040 19.777435
13.088727 -8.768106 10.077958
-19.676672 -11.054262 -6.149882
10.995835 -31.676352 -25.947214
-15.820246 -1.565510 -19.870556
8.414093 2.083745 12.113647
10.463200 -31.189253 -24.730600
-23.490118 -10.029826 -7.877654
-18.399357 -3.565973 -12.577291
-20.504654 2.373074 -15.311289
-19.585897 -0.432331 -18.721239
-21.783134 -10.470894 -8.710335
9.592581 2.171368 10.067916
-21.783482 -10.476652 -8.660527
3.446102 6.551865 -11.336013
-19.653240 2.752369 -14.409397
-18.642414 -1.414230 -14.303045
4.249291 4.393773 -13.152040
-17.076605 -10.882061 -8.088470
-11.144697 -7.146089 21.205248
12.425450 -29.624887 -26.427055
-22.532099 -9.844629 -8.946362
13.892755 2.689850 1.553795
-19.724993 3.763995 -15.724714
-4.986093 -7.915556 21.262754
11.746516 -28.684092 -22.936529
-18.994087 -2.689931 -12.695346
4.782932 -0.465955 -13.207722
0.453128 -16.318771 -2.148069
3.919898 -19.265556 -4.099657
-17.846285 -0.888765 -13.888611
5.466741 1.485806 9.890187
11.409618 -27.087166 -19.328236
-15.624311 -0.438377 -20.416542
5.191449 1.621206 -9.820443
16.255266 0.913561 0.189308
-12.628643 -6.385580 20.790537
-6.750170 -11.106361 19.732864
5.931805 3.373831 -11.651393
-13.478091 -11.594625 -5.974030
11.803278 -30.071621 -26.484941
14.755734 -10.751338 4.594881
-23.231529 -10.329123 -7.825936
-15.468338 -0.880085 -10.257401
-8.016598 -7.830739 21.880392
12.140792 -28.392254 -23.188459
-13.555456 -6.149566 -11.307328
5.968573 -6.449580 -12.780202
-8.341722 -6.935769 20.158630
4.454449 -21.036034 -3.653532
-19.221735 -1.212838 -13.195210
5.308785 1.730686 10.044662
3.251796 -22.721069 -3.498108
-12.324658 -3.645923 -19.615492
17.013813 1.937290 0.016953
16.879747 0.870493 -1.408263
4.929879 7.982369 -11.299159
-3.318566 -11.160629 18.153715
4.159668 4.237644 -11.992227
-12.399732 -11.779705 -5.965281
-18.984062 -11.262831 -11.144570
13.366625 -8.460562 4.802801
13.574775 -0.017426 9.837854
-12.699439 -4.312641 -8.704976
4.871588 4.972347 -11.896713
12.515120 -26.233940 -24.726570
-19.490128 2.567779 -18.950983
6.381056 -2.462313 -11.551087
-19.374193 0.508345 -18.125113
5.636914 -0.603867 8.316380
8.680146 3.156990 12.405274
6.036638 2.053231 9.823879
4.080566 5.517444 -11.684015
-13.752468 -1.766559 -19.512884
5.796504 3.793560 -11.145508
16.809566 0.970102 -1.060357
10.857940 -29.006495 -20.017082
-6.158906 -9.762802 19.326275
-20.852089 -11.341486 -10.753720
-14.966427 -11.693720 -5.953629
7.414395 3.964209 10.233160
13.076965 -9.713334 4.362898
7.978779 1.638488 9.391623
14.019730 2.333025 4.764126
