70000 3
-9.663511 -8.683367 -26.601881
7.994517 -8.073690 -12.741343
5.025987 -9.921594 -10.330113
6.902351 -3.146534 16.661814
6.734206 -1.034450 19.678604
7.341217 -1.641931 16.621075
32.953293 -17.933744 -7.078388
3.536784 1.173130 2.077798
-0.707257 2.356364 15.450627
31.520498 -22.494904 -7.332139
-1.337689 2.044170 12.609508
-18.278866 14.858630 -19.313623
9.975113 -9.799119 -13.079940
-17.162405 12.538986 -18.464445
1.411900 7.335443 16.096638
-2.622875 12.076884 12.296144
7.047287 0.468968 18.142239
-4.759371 -21.827076 -4.990410
9.492332 -18.606947 -9.119662
-17.654699 12.796130 -19.546936
6.948928 -19.610538 -12.415164
-0.677670 -17.789282 -9.761642
1.344961 2.796970 4.994068
-2.165547 -16.950201 -8.603858
7.183848 -19.400244 -11.371499
6.535111 -8.240691 -13.296535
-17.369997 15.164867 -14.845532
9.296608 -3.770231 16.649181
32.863480 -16.138060 -3.274116
8.844698 -9.223121 -14.071058
-1.125621 1.601160 12.901003
-8.658530 -0.904625 -13.838304
-15.210643 -8.303249 3.426232
30.985918 -23.140396 -5.594164
-9.768276 -3.473494 -22.046255
-17.834322 11.140997 -16.795561
-20.137699 -11.932776 0.839291
-17.901695 11.290214 -16.577377
-2.285402 1.562986 7.846912
33.079403 -22.609608 -5.411666
4.518573 -1.152042 20.838226
-8.143924 -4.870990 -17.149336
-0.609907 -19.756424 0.651112
-20.215645 -11.923485 4.899581
-2.891061 -21.742989 -0.520256
-0.984197 11.659993 15.794743
-18.768450 -7.454651 3.936977
6.029511 -9.282988 -12.069174
1.584475 0.681385 19.674082
1.202249 2.673775 5.494534
-3.544574 7.747994 12.579788
-17.272392 13.173965 -17.428333
-12.064241 -11.288827 -30.410177
-5.479568 -22.155441 -3.913849
-9.424388 -3.665865 -21.382917
7.085173 -3.342086 17.631952
-15.872350 13.128901 -14.453884
1.997705 -17.471935 -9.437183
5.608413 1.168089 17.056936
33.426254 -21.520060 -6.054842
-11.322402 -11.432665 -29.826321
-9.586829 -6.370982 -23.006084
-1.160294 1.672272 13.019299
-20.446743 -13.303536 6.443808
3.585810 0.354165 19.294994
-2.709569 10.991454 14.433514
-1.866411 3.466477 9.860551
-5.186941 -20.861631 -3.133002
-17.510464 -9.495358 3.611723
4.468073 -0.039856 17.473480
33.195301 -17.720388 -6.024926
1.123997 -17.710543 -8.361444
-6.276070 -18.999525 -2.679422
33.202961 -21.743950 -6.763986
-1.504857 1.125837 13.066169
-9.857149 -3.458830 -18.860279
10.626703 -19.455420 -11.722331
-21.530272 -12.430592 5.988024
0.755615 -21.526546 -0.166127
-3.906847 10.629650 13.078576
11.545600 -11.870474 -14.066286
8.864383 -8.989635 -13.716668
3.202644 -0.898511 19.202122
-6.439326 -21.503185 -3.650725
4.447448 -2.681719 19.889811
7.827143 -2.364530 17.878502
3.878463 1.251137 19.406673
2.340119 -19.589880 -10.910613
11.484452 -14.092257 -11.846704
-17.961111 13.843139 -16.024439
12.654799 -19.379732 -13.558449
1.301475 -16.094418 -9.431094
8.907741 -13.466566 -9.961748
-17.536623 15.776968 -19.633352
30.255028 -21.049477 -1.264831
-9.260655 -3.455242 -20.910376
-18.648254 -13.548961 5.173555
0.597109 -16.941784 -10.189372
1.958777 -0.839152 18.216116
1.702674 -16.771872 -9.941365
-1.907710 10.416500 14.103370
1.259964 -17.295704 -10.051728
3.352822 0.776005 19.894857
8.858897 -9.857998 -13.446591
-3.106215 -18.294741 0.066505
7.837651 -9.816702 -12.239202
-16.186155 18.440975 -20.945826
-3.462056 12.179952 13.851087
10.312534 -12.084361 -11.968969
3.615021 -2.576406 18.280998
-1.129685 13.056053 13.526592
-8.777677 -1.674943 -18.706078
34.786285 -18.109646 -4.466913
9.455415 -11.473593 -12.515756
-2.689395 -19.973633 -0.192786
-10.024781 -5.886406 -19.845192
35.570820 -17.524529 -6.775898
-21.164562 -13.909646 5.468721
6.864478 -16.697155 -8.535694
2.107132 0.861544 4.832241
11.520124 -14.714082 -14.222504
32.908905 -20.940222 -4.049410
-0.949211 -0.771670 9.313907
4.070540 -19.438097 -10.680588
7.897730 -18.813324 -11.726538
8.208039 -10.737358 -10.480505
32.437832 -16.125351 -3.416685
3.682805 -19.354448 -10.527020
-2.311343 3.645833 13.510909
32.793308 -19.228109 -7.375274
-16.915365 17.843473 -17.275795
-3.713648 -22.726437 -3.363952
-12.173533 -10.338150 -24.997219
10.822134 -12.066386 -14.320227
4.578933 -16.631136 -8.765843
8.169851 -12.030492 -10.273045
-11.927463 -11.401128 -24.824911
-9.573594 -7.366225 -22.817289
1.854134 -0.699738 20.301142
4.083513 -2.494072 18.154249
-3.863678 8.292010 14.071122
-3.687787 -22.907436 -3.309036
7.860337 -20.519402 -12.219891
-16.196850 14.691349 -19.985460
0.390867 -23.572334 -2.665957
33.140137 -19.511930 -7.457449
-18.253126 -11.263147 5.466353
4.897931 -0.712315 17.271166
-16.827427 -7.163631 3.287040
-9.782425 -1.633398 -17.247417
1.141061 9.522173 13.768605
4.565690 -1.749324 17.928375
-16.506189 -9.104288 3.224939
-21.012991 -12.481994 2.391556
35.036228 -20.112129 -6.163670
-16.947939 12.605909 -15.658277
-15.663022 12.403981 -14.243076
-20.784214 -11.869066 5.482591
-4.200111 10.026753 14.714454
33.080463 -21.861982 -5.620410
5.752975 -1.740602 17.507275
3.071515 -18.645254 -9.386379
9.876807 -13.727921 -11.148386
-9.563200 -5.211601 -19.573263
-0.913485 2.619051 7.816734
-19.808643 -13.240259 4.319259
-10.536272 -7.762595 -21.078394
1.266678 3.428410 6.828760
-17.596489 -10.211658 4.623847
9.317164 -9.963860 -12.965836
-16.601419 14.415053 -14.625307
0.512781 1.629227 6.675004
-10.665603 -6.469834 -22.657265
-16.287720 12.756949 -15.913128
-1.914165 -21.875889 -0.526493
-6.137985 -21.466751 -4.401630
-9.358120 -6.812006 -18.881346
-5.295792 -22.811138 -3.234601
1.994637 10.518349 15.221954
1.813192 2.753925 4.611938
3.185175 0.867054 20.540798
-1.910757 10.457497 17.378736
13.720845 -15.283676 -14.439373
32.452316 -20.138964 -6.375383
-18.083527 -13.597544 5.375215
-21.348307 -13.301604 5.944003
-2.354478 5.492092 16.748257
-21.472630 -13.631536 5.152685
6.726954 -17.616413 -6.934232
-21.624567 -13.037126 5.535596
32.200478 -16.558107 -1.258677
-4.771618 -21.333069 -3.389654
11.365037 -20.137701 -13.413596
-2.617868 11.897912 13.111704
-2.858739 3.285075 12.288389
-1.574676 3.800524 11.346056
-0.029919 -23.659233 0.347121
-19.842842 -11.908832 5.937673
-16.028994 14.545689 -20.354883
-10.724259 -3.584747 -20.599895
-2.484668 2.226559 14.377758
10.745473 -11.950772 -14.382499
0.977052 -21.309769 0.045513
7.139565 -9.234909 -11.710891
-10.674254 -9.779293 -25.153284
-4.598562 9.414105 14.569101
34.299484 -15.931009 -5.332520
32.131863 -20.642673 -7.473571
-16.080551 15.930046 -19.276400
33.125195 -18.816996 -7.064495
6.555024 -15.101735 -9.667213
4.358976 -2.652644 17.822201
-18.095863 -12.177416 2.097199
1.751202 2.909213 5.820217
-16.624233 -9.602802 1.857718
7.805394 -8.129497 -13.105597
7.361441 0.673577 17.865191
-5.958452 -20.349718 -3.920022
-11.089855 -8.853368 -22.039820
0.575441 -18.958727 -9.440092
-10.305321 -6.455472 -24.654497
5.105472 -1.050407 16.591455
-0.646655 8.696349 16.231703
-6.394574 -21.295090 -3.532360
3.327295 -2.470235 18.635847
0.821243 -18.294672 -10.448701
8.906866 -10.994320 -11.306346
-16.427547 12.948771 -15.500163
-0.922878 -20.845039 -0.472644
-3.122366 12.303741 13.746028
-0.728378 8.649949 11.859212
-9.640989 -3.531888 -16.052973
-1.639554 -20.464516 -1.533964
-5.492350 -21.343658 -2.990138
0.321099 -16.990414 -9.366010
0.824996 -17.636421 -8.390772
-12.527754 -7.194527 -26.947981
-16.407520 12.342891 -17.922319
-0.168274 9.323894 13.076520
-2.774385 12.150390 15.197824
4.491134 0.049224 18.381901
-2.158345 13.029078 14.619558
-2.009663 4.038765 11.319075
-9.966621 -2.925461 -19.613779
34.856274 -17.271263 -7.996666
33.482349 -18.041363 -5.310163
-12.719544 -10.733599 -28.275307
-21.221340 -12.213494 3.097819
-17.237394 -8.626550 3.516885
-16.202379 13.770465 -17.783110
1.005683 1.035485 17.568937
32.835285 -19.982805 -7.635433
-9.411004 -9.275862 -26.728273
-0.495946 2.311009 12.403869
5.231175 -0.383675 16.791674
-16.234207 13.465525 -17.756510
0.847299 1.356107 8.380683
-16.328039 13.996938 -17.666391
9.176195 -20.339466 -11.917088
5.673817 -1.407043 18.130632
-16.011974 15.562050 -15.048669
-5.136406 -22.526005 -3.244959
-0.823534 -24.279850 -0.569119
-3.868483 11.337483 13.217511
1.075603 -0.655619 7.064627
1.897263 0.413142 4.503875
-9.025667 -10.438802 -24.695950
5.644209 -1.874732 17.227217
-17.063351 -13.209568 4.058212
-2.308597 10.279225 16.773750
1.450112 1.167363 19.205585
35.746578 -19.602068 -5.971189
-10.608314 -5.690133 -23.541346
-10.709555 -4.783870 -19.645645
-19.504345 -9.080474 3.505478
-19.828678 -10.415381 3.889932
-16.516203 15.886564 -14.810518
-0.345190 10.608864 17.017519
8.798333 -20.326698 -10.986470
-8.351550 -3.392784 -19.939289
5.575656 0.808538 17.770655
-1.990451 2.256348 8.200935
6.269052 0.148531 20.452496
-16.103199 17.477774 -20.795145
-17.265112 16.025078 -22.779217
34.893375 -19.392487 -7.252231
-20.414474 -12.918267 5.701091
-8.905103 -3.722622 -17.783825
2.236486 0.123878 20.630201
-20.789871 -12.339808 3.375490
-1.375270 11.402786 12.412027
-2.987128 11.195026 12.519618
-12.045150 -11.949246 -27.731924
-9.903536 -2.973016 -20.072155
2.521033 -1.698798 18.988564
0.712530 3.284348 5.129975
7.537422 -9.907184 -10.823685
-15.919283 16.321463 -21.360113
-10.404604 -10.624352 -30.501532
-4.064505 -20.613520 -1.318159
-6.436427 -21.313740 -3.088926
8.300265 -0.600669 18.669718
9.348771 -12.668450 -10.519497
34.534252 -19.059246 -7.821269
-1.508684 1.551941 12.985235
-9.301817 -3.445366 -18.017225
-0.345898 -23.451366 0.327092
-22.444035 -13.685494 4.923571
6.112437 -19.357187 -9.932701
6.247239 -17.893969 -11.740254
-10.828526 -7.951858 -20.840601
-10.567184 -2.320715 -18.042414
13.291313 -15.116490 -14.650744
-5.091007 -17.678711 -1.910976
10.504074 -19.705414 -13.890573
10.564576 -10.828006 -14.275579
-14.978657 -8.648719 4.634707
-0.984306 13.844292 14.055285
1.837904 8.906187 15.770693
-8.255155 -2.610688 -16.889666
-4.859090 9.623939 13.919840
-0.866430 -0.130170 6.325505
-0.234564 8.772079 16.266760
-17.887772 12.486901 -15.177065
-3.072635 -21.811773 0.134875
2.988826 1.101494 2.584857
11.421380 -14.029595 -14.576488
-5.984010 -19.084127 -1.889917
11.892385 -19.377762 -13.010705
-17.920458 -12.204674 5.979641
4.140291 -17.726364 -11.314429
8.666916 -2.840263 16.463779
1.108334 11.234113 16.032902
-18.524618 14.944901 -16.680864
4.073437 -17.835976 -8.931508
-0.030275 12.177297 15.405747
-8.893274 -2.026240 -19.232536
0.728407 8.115913 16.385275
-1.066553 9.001739 13.612884
-0.800983 12.320920 15.125936
10.366208 -20.079271 -10.381848
-18.867750 13.424514 -16.675713
-10.645567 -10.500255 -31.650362
-2.273811 4.822338 9.646238
2.653722 -1.454920 17.853603
7.963356 -7.896330 -12.962225
0.837644 -25.391527 -1.089388
32.854221 -21.010180 -4.126697
-15.138332 17.773172 -22.771795
1.061971 -16.585123 -7.903004
11.694251 -14.529444 -12.021383
-9.416382 -3.967375 -16.200365
-20.938313 -12.158813 5.893321
-5.855671 -19.238234 -1.592025
7.888807 -20.259521 -12.032843
-19.469908 -11.568854 0.089704
-17.572256 15.347648 -12.887815
3.216704 -18.422268 -11.065055
-16.937843 18.153862 -18.336426
-8.541902 -3.423489 -16.663836
0.328494 -23.697569 -2.722940
1.228053 -0.049702 4.201535
-11.352946 -7.021736 -21.639210
-8.647047 -2.566001 -18.297110
-16.991280 13.234478 -13.360435
-0.669146 -19.641491 0.705677
-1.976684 8.973807 11.976362
-22.881243 -13.138128 4.435763
-1.224246 9.302225 12.978091
0.086780 9.224221 16.111210
-2.557312 2.315658 11.879943
-15.890728 16.008041 -23.340363
-1.940011 -19.263832 -0.824869
-7.660986 -1.664664 -16.875980
-16.039572 17.514200 -24.723394
-0.776162 -18.663452 0.661072
7.016851 -16.216003 -7.472485
-15.223672 17.174387 -23.603413
-1.811335 1.192882 8.307780
4.539434 -18.153082 -8.379031
-2.256350 -18.955027 -0.342656
34.183235 -21.771530 -6.524812
9.596060 -19.962852 -13.476195
-7.619571 -1.796202 -15.292650
-16.859270 -11.594326 2.855520
6.558722 -2.621866 19.387253
2.335671 0.683534 4.296812
-9.754269 -6.809216 -19.918880
32.192829 -20.238588 -2.155364
10.544748 -11.504745 -12.404131
5.616054 -16.209724 -9.052433
32.609974 -16.046883 -2.912153
33.082649 -20.143158 -2.409516
-18.376307 14.715124 -18.762403
-2.318843 1.971102 9.480701
-9.749828 -4.493430 -18.334719
35.148659 -16.809849 -4.856801
-17.951399 -12.970682 5.586353
-2.114276 6.055478 16.469498
-16.255869 16.804731 -20.412212
32.435318 -16.679884 -1.934328
4.078098 -18.642559 -9.290878
0.900749 11.493438 15.628800
-21.746269 -14.088018 6.139627
1.113445 1.044996 16.735083
-22.592022 -13.763244 5.032301
1.366927 -23.257601 0.237251
1.287462 10.508684 15.265769
-3.012571 -20.052862 0.009343
0.842521 0.858414 5.220381
-11.029751 -10.759187 -25.415422
-0.641029 1.754032 5.470634
0.966150 7.979537 16.664356
32.301174 -21.416891 -3.350276
3.541474 1.199549 20.521973
-5.577299 -17.568186 -2.570588
-3.125245 -23.203039 -0.962366
-6.413363 -18.487564 -2.975724
-0.768439 -22.824444 -0.202374
-0.099207 -15.880491 -8.081615
-16.386782 16.560499 -15.607594
-17.718418 16.338396 -19.952106
34.917721 -16.330603 -6.552543
-21.477131 -14.057734 5.757235
-17.368320 -10.817680 4.837957
4.195344 -18.428068 -10.461116
34.678215 -16.473640 -7.928656
11.476274 -11.653024 -13.849301
7.742752 -15.214198 -11.861382
-4.824045 -21.174437 -2.029731
10.879870 -20.364439 -13.706682
34.142693 -18.228085 -6.763956
-17.598259 13.933855 -15.269719
-21.902063 -13.545120 4.888298
-16.909618 17.057590 -16.507051
-0.522919 13.104209 14.401430
-22.006525 -12.854917 6.564055
10.397552 -10.589140 -14.205182
-5.548347 -21.956995 -4.343714
31.343527 -19.119650 -1.053667
1.400247 9.202689 14.040775
32.088406 -20.260990 -3.344408
-16.295155 18.226780 -20.051332
8.477512 -2.089325 17.155693
-10.178524 -3.399215 -18.324566
-0.692147 1.077016 6.033964
-1.228081 1.951354 7.184979
-8.296085 -2.720226 -19.672924
0.241203 -20.502542 0.590690
-3.227279 12.563369 13.311166
-8.399921 -3.038644 -19.850616
-3.461606 -18.451609 -0.889181
-10.334671 -4.667841 -18.794703
-0.481061 -16.136765 -8.091342
6.833153 -3.391197 17.869947
8.952170 -2.557752 16.787701
0.573194 -21.686989 -2.888685
7.728602 -3.731133 16.892105
0.219912 -1.131851 5.943477
1.770501 -16.425886 -9.758532
33.061260 -16.618624 -4.859630
32.140018 -18.604370 -2.132526
-1.120193 3.423101 11.366358
2.630335 -16.607491 -8.332957
0.401384 -24.813303 -0.295745
9.016960 -3.872478 16.140608
-17.951479 -11.121763 0.978629
4.650834 -18.368248 -8.399844
8.292434 -18.215237 -9.364958
31.927271 -21.067987 -1.977466
31.383200 -17.473166 -1.545596
-18.126129 13.758848 -17.316383
-2.017917 -20.480589 -3.492996
1.498809 0.502275 3.997796
5.746787 1.537490 16.754551
-16.531445 16.713741 -21.199709
-2.334432 -19.977606 -1.700394
-3.381450 -20.257446 -2.990532
34.266052 -15.904378 -7.030489
8.233228 -8.334805 -13.613994
-16.617115 -11.040866 5.148065
-5.164422 -18.023521 -2.000095
-21.170233 -12.853614 6.116971
0.399343 2.939261 5.181832
33.356541 -17.969625 -3.597430
10.181118 -9.969943 -13.298370
-1.333223 7.802154 17.203907
-8.333196 -2.700965 -15.731962
35.106258 -18.708826 -7.336090
-1.955356 12.638288 11.773351
-16.832239 14.899867 -14.331833
-2.062745 6.888274 10.022948
35.548893 -17.657310 -7.692120
-3.613018 5.308559 14.765299
-17.239977 13.864605 -13.959997
35.069042 -20.684856 -4.972861
0.209255 -23.446154 0.072074
-10.731431 -3.452847 -19.961088
-1.497054 9.240803 17.269217
-18.128433 -8.270551 4.308875
-15.274366 14.812420 -18.474520
-3.442102 12.058043 13.757754
-11.776237 -10.989846 -29.446758
6.003813 -8.602880 -12.550193
1.201724 -21.521694 0.613570
2.723967 1.437718 2.499454
-16.989923 -11.155947 3.846089
-18.419394 12.095154 -16.814255
-17.345192 15.935669 -15.247653
-3.912218 -21.953171 -4.715190
13.340834 -14.809398 -14.176088
7.936913 -3.621968 17.298103
8.308584 -19.088358 -10.310839
-0.533811 -16.999838 -8.438293
6.630569 -14.348123 -9.187242
31.342693 -22.736649 -4.178788
31.948469 -16.451084 -1.066196
-8.232856 -0.838613 -15.298875
11.508316 -15.628877 -10.438513
-19.017349 -8.566845 5.636984
-16.305239 15.916501 -22.290424
-3.014619 11.714764 13.763038
-16.247316 17.908306 -22.124254
6.046135 -7.229488 -13.156459
-0.960160 2.655642 8.447954
3.390137 1.617344 2.361888
10.563534 -11.387159 -12.204578
-17.747038 12.800778 -19.565475
2.833695 0.534115 20.642141
-4.996416 -22.252052 -5.288554
12.803290 -15.366027 -13.771149
8.535947 -2.644009 16.636494
6.151653 -13.978905 -10.827321
-1.422340 -17.586123 -9.070817
33.403324 -20.935452 -7.993973
32.797047 -22.599012 -6.262578
35.581505 -18.627798 -5.442931
-8.551364 -0.737910 -13.933713
31.369759 -16.925425 -0.517493
-19.225613 -8.326125 4.533729
6.834816 -13.596478 -11.948034
-2.985522 11.588222 13.168625
33.908451 -16.194847 -4.716383
-17.780348 12.727176 -19.559544
-12.463392 -11.161327 -25.830280
-5.157898 -22.354309 -5.187459
-9.309514 -6.516979 -19.388285
8.711415 -2.839378 16.756029
-2.268741 2.059190 9.924572
-0.309253 -18.605944 -10.413770
4.391070 1.361518 20.298241
33.333115 -21.588175 -5.089192
-5.681818 -22.424938 -2.901901
-0.060877 -17.648188 -10.325467
-11.123682 -10.583763 -25.150555
-0.299803 -18.433287 -10.761732
1.037856 7.207417 16.711733
9.487937 -3.648489 15.916805
34.603691 -16.787327 -7.470887
-0.080887 -17.512068 -10.631868
8.508159 -19.977428 -10.776546
8.983042 -3.337306 16.417248
2.163417 -24.398659 -0.002245
6.891242 -7.459114 -13.469837
14.042809 -15.444288 -14.289386
-8.399364 -0.378847 -13.555698
11.671581 -19.798500 -13.050200
-6.429902 -19.975040 -5.304420
0.938216 8.886808 13.891066
-5.124905 -21.649536 -5.449387
7.859110 -13.918255 -12.019029
-3.036041 13.291737 13.242624
-19.155327 -13.759139 4.901316
31.457479 -23.161005 -6.170034
-15.786485 16.941776 -25.371191
31.609089 -22.627991 -7.237390
-19.267973 -11.134970 3.336651
-4.199701 -21.881639 -5.050137
32.917618 -17.055307 -1.917913
8.156522 -3.502354 17.553225
34.264835 -19.383904 -4.125639
-18.749506 -8.803818 5.457256
8.561025 -12.138608 -9.989275
31.393797 -22.465473 -4.109380
-16.980759 -10.023623 0.846308
-8.358719 -0.807117 -15.980167
5.359415 1.002982 18.077271
-17.094511 -7.921500 5.161814
32.557358 -16.134159 -2.124444
-17.850996 13.778768 -19.962536
-20.878492 -14.345612 5.497774
-2.695248 12.786700 12.789122
-19.164873 -11.624882 1.422261
-2.666260 12.340842 13.052480
11.211508 -19.521967 -12.196744
-5.871183 -21.087721 -4.632404
2.642622 -1.793101 18.808437
-2.396940 12.598384 13.174930
11.253589 -20.338419 -13.435761
-0.909714 12.723166 15.672544
-1.987136 3.457502 9.092238
-18.026217 11.106190 -15.870177
-2.358529 4.019392 10.472442
-18.521088 12.827453 -17.200657
12.549375 -15.778601 -11.417501
6.688898 -7.290657 -13.480392
2.079775 0.549607 17.511425
-1.163704 -17.982693 -10.415536
-1.295468 3.410461 11.487537
-8.016562 -0.584526 -13.038386
0.142949 -1.227611 6.112659
-1.738230 -17.548647 -9.450897
-10.319133 -10.271858 -27.464373
8.036642 -3.247251 17.365103
-16.757959 -13.410699 4.565372
-18.988672 -8.669262 5.359890
4.840733 0.763178 17.416948
31.655029 -22.804115 -6.630136
-10.338005 -8.613609 -23.461432
-2.533315 13.503167 13.302040
-0.753004 2.506942 9.804864
-18.069407 -7.415572 4.053918
4.080044 -0.903408 17.829716
-8.013204 -0.359432 -13.723226
34.980236 -18.868027 -4.768772
-5.807545 -21.665302 -4.848677
-17.158005 14.867958 -13.289793
-2.459172 14.377246 13.219144
5.988035 1.465554 18.483566
-7.612000 -1.623978 -14.474073
9.770846 -14.232121 -9.236423
1.606982 4.155057 4.438313
-16.159369 11.921122 -16.681417
-0.819301 -17.719240 -10.603709
-16.899857 -7.816982 5.023453
-8.329160 -0.450867 -13.017086
-8.423443 -4.350231 -18.734133
-5.343637 -21.705290 -5.189620
3.440793 1.413739 18.559483
-18.523615 12.145245 -17.248087
-1.530199 -22.534462 0.030460
9.141935 -3.718827 16.221788
-0.665215 11.956605 13.034483
5.891379 -7.127564 -13.209062
3.942403 -15.861154 -7.646709
-3.434196 13.469779 12.375308
-16.449057 -7.456120 3.555920
-8.167601 -0.368847 -12.956159
13.167827 -14.008591 -14.200255
6.929242 -7.596807 -13.636468
-2.649887 1.965385 12.192977
32.329411 -22.686131 -5.355363
4.508378 0.771123 18.512348
-0.733025 4.921465 8.571846
-12.210323 -10.174930 -30.267984
-1.870759 13.981323 13.802045
-18.792624 -14.119081 5.120976
-17.735628 13.009638 -19.809633
0.179753 6.190294 16.033175
-1.257062 -17.880293 -10.428389
12.088573 -20.004839 -14.257193
-18.510130 12.568545 -17.411163
-12.398885 -11.209265 -25.985756
-7.887636 -0.701246 -13.002894
-1.233318 7.715911 14.994309
9.151263 -3.053635 17.277666
-1.560576 -21.340509 0.803946
-18.814722 -8.462769 5.171137
-1.101733 3.520120 9.516519
-17.735765 -7.956614 4.775571
7.442702 -8.427630 -11.658440
2.722106 0.989172 2.943885
9.162903 -19.954590 -13.300777
-4.667727 -22.145817 -5.266732
31.858225 -20.570629 -2.076560
9.417363 -3.475404 16.210403
5.884595 -0.355413 20.835623
-1.840856 -17.535517 -9.580518
-11.534559 -9.595626 -22.136242
9.299293 -3.849651 15.695611
12.874784 -15.865088 -12.930156
33.247684 -19.003017 -8.180570
2.086338 0.671408 19.287397
-10.116216 -8.164883 -24.918514
0.155349 -24.657543 -1.402373
-18.345137 -12.009471 1.927459
-16.858788 -13.032183 4.149569
0.443882 7.391938 15.776986
-0.233460 7.835555 17.326845
13.867733 -15.195022 -12.777338
-3.222249 8.352674 12.029078
0.453618 0.365637 7.505803
-1.847261 8.110682 17.361874
-15.929166 16.369682 -22.620356
-2.506894 -18.673296 -0.344815
0.107954 -24.760622 -0.876950
34.147167 -17.390471 -2.803413
2.474381 0.579386 17.082945
11.155258 -14.119738 -12.269999
10.055693 -20.391464 -11.068758
-12.700886 -8.136318 -28.642429
32.639797 -19.814573 -7.825658
-18.137688 -9.191923 1.709070
-9.965875 -9.934941 -30.280636
10.023794 -19.458353 -9.167904
-19.432554 -11.614569 0.538723
-15.968943 15.249903 -15.811275
-0.689491 7.504934 15.827392
0.097463 -24.512121 -0.521233
14.080194 -15.080857 -14.158366
-1.542010 1.545039 11.028735
0.224893 0.064579 7.134239
-17.617453 -13.036780 4.753536
-15.810644 16.172729 -22.408567
33.509312 -20.493151 -3.499215
1.942742 -25.842480 -0.231452
-1.105236 2.253464 6.904696
3.077665 -1.792980 18.013489
-10.995170 -9.396145 -24.800001
10.580225 -20.334032 -11.258224
10.415051 -19.610744 -11.193510
33.135632 -20.133549 -8.312842
-12.483426 -11.100125 -24.650770
-10.365567 -8.788810 -28.568813
-14.645888 12.713840 -14.079472
-19.086494 -11.388960 -0.265391
8.385525 -11.379298 -11.237844
-1.713477 6.138637 16.869524
13.294944 -15.121046 -12.750737
13.223486 -14.855295 -12.232746
0.167335 0.696827 18.742634
-0.364118 1.413614 8.099877
-10.922024 -10.795354 -32.059765
-16.447229 16.702345 -21.214653
-16.353495 14.751306 -14.641576
0.498851 -23.288897 -0.355102
-0.225658 -1.082612 6.444785
1.955993 0.584243 17.044361
1.808526 -23.873581 -0.042796
10.389342 -20.298189 -11.055297
-3.773720 12.063293 12.569793
-11.171349 -9.063098 -28.187780
-2.238840 9.414130 16.151690
-18.268030 -11.384259 1.237551
2.907495 -17.439074 -9.487923
-15.962207 16.539835 -21.265665
-18.017307 -13.916986 4.594540
-0.755379 0.867648 10.607346
13.641146 -15.800402 -13.816632
-0.788180 6.861373 15.912402
-3.384371 -21.187029 -3.688586
32.845387 -19.066496 -7.098580
-2.739405 4.329865 11.966251
-19.137499 -11.760057 2.227877
35.027843 -17.125851 -4.846071
1.441252 0.038034 19.038639
0.698707 -21.073624 0.235204
1.817925 -26.622015 -0.986379
-0.409469 3.682451 9.610572
33.098366 -20.008850 -6.832673
-9.654008 -9.809273 -26.549191
-0.070312 9.676589 16.264790
-14.949994 17.290390 -21.045626
-15.248706 17.299541 -23.630398
34.330662 -20.789181 -6.960047
13.530341 -14.378715 -12.597778
-4.014258 -18.107403 -1.964957
12.939296 -13.718066 -12.197655
-0.843201 0.495702 10.106578
0.822328 7.316262 16.796097
-17.611242 -8.648035 5.491710
-15.182759 17.054426 -23.290148
34.931446 -17.633268 -5.437206
0.856624 -24.629135 -0.134311
-19.206566 -9.003106 3.385498
-19.094273 -11.098092 0.206458
-3.130167 -18.663206 -0.669774
-3.134503 8.650855 14.336148
10.450145 -19.651176 -10.362391
9.371346 -20.545740 -12.621631
-17.136993 -11.973244 2.444895
-9.305600 -9.349537 -28.403242
-1.258463 11.651678 14.738382
-18.827396 -11.121576 -0.180428
2.604078 1.916808 4.825814
-10.252986 -10.178623 -29.690878
-20.657352 -14.252558 5.199946
-18.829222 -11.042389 -0.274108
-11.734617 -9.257839 -23.413744
11.703208 -20.539511 -13.270403
0.846262 7.473167 14.666099
-15.592949 17.518362 -24.305874
-17.232094 -13.640024 5.210274
32.982281 -17.654181 -6.730413
-19.220125 -11.354794 0.989523
-10.181663 -10.244800 -30.395617
6.346381 -10.458514 -11.696825
-0.682085 7.317350 17.181696
-16.458378 15.848619 -14.914266
32.658981 -19.608158 -7.303924
-0.328612 -22.414566 -0.303708
-19.022411 -11.293585 -0.281824
8.234745 -1.487220 17.935888
1.897935 -26.099854 -0.414952
9.053499 -17.625509 -9.582811
0.656417 0.297364 7.912608
33.710587 -16.800182 -2.801140
1.954683 -26.593910 -0.865991
9.634232 -19.640612 -9.888198
-15.105191 17.281879 -23.432924
34.267853 -20.782827 -7.068887
-12.241870 -11.327024 -26.890831
1.088208 0.504179 4.669743
8.671970 -20.201471 -12.313557
-7.703420 -1.782978 -13.432468
31.989241 -16.645432 -3.413896
-9.793604 -6.853817 -20.178741
-15.841356 18.099169 -22.580698
10.539607 -13.990623 -12.656511
32.750507 -19.053144 -6.774938
34.125156 -20.928711 -7.605522
-15.315621 17.067345 -23.160368
33.942444 -18.117409 -2.429837
32.300781 -18.029764 -4.717932
5.494495 1.039503 20.686520
-18.461617 -11.800680 1.573324
10.689821 -20.256166 -14.214449
33.044628 -17.950953 -6.690103
-0.177317 7.992174 15.711112
-16.587032 15.382278 -21.895462
-0.635692 -0.530206 6.670473
